doc_title,para_num,term_str,n
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,really,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,rest,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,retire,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,rolled,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,room,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,salted,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,sat,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,sausage,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,see,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,served,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,set,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,she,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,simpleton,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,sleep,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,sneered,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,so,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,something,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,stayed,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,table,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,that,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,the,16
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,their,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,then,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,there,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,they,5
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,three,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,threw,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,till,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,time,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,times,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,to,8
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,too,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,two,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,until,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,vegetables,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,very,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,was,4
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,watch,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,water,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,well,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,were,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,when,5
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,while,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,who,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,whom,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",1,work,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,a,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,and,8
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,arranging,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,as,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,bargain,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,be,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,been,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,beg,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,bird,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,bring,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,by,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,change,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,cook,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,drew,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,enough,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,fell,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,fetch,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,fool,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,had,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,he,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,in,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,influenced,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,into,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,it,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,long,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,lots,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,made,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,make,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,master,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,might,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,morning,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,mouse,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,next,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,no,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,now,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,of,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,other,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,others,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,pray,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,refused,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,remained,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,remarks,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,sausage,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,servant,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,situation,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,some,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,telling,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,that,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,the,15
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,their,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,therefore,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,they,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,those,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,time,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,to,10
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,try,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,use,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,venture,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,was,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,water,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,way,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,wood,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",2,work,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,a,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,across,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,and,7
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,answered,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,any,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,as,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,avail,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,away,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,barefaced,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,became,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,been,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,bird,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,booty,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,but,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,came,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,complained,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,credentials,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,day,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,dog,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,false,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,far,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,fire,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,flew,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,flown,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,following,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,for,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,forfeited,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,found,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,fuel,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,had,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,happened,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,having,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,he,4
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,him,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,his,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,however,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,in,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,legitimate,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,life,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,long,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,made,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,meet,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,met,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,mouse,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,not,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,nothing,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,now,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,of,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,on,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,out,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,pot,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,put,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,reason,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,regarded,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,remained,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,returned,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,robbery,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,said,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,sausage,5
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,search,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,seized,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,so,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,started,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,swallowed,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,that,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,the,16
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,then,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,these,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,they,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,this,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,till,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,to,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,two,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,uneasy,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,waited,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,was,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,what,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,when,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,who,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,with,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",3,wood,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,agreed,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,all,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,and,4
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,another,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,best,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,both,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,but,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,flew,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,had,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,he,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,heard,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,home,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,make,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,mouse,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,of,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,one,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,picked,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,remain,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,sadly,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,seen,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,the,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,they,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,things,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,to,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,told,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,unhappy,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,up,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,very,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,were,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,with,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",4,wood,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,after,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,already,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,also,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,among,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,and,5
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,as,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,before,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,bird,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,bottom,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,but,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,butter,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,by,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,food,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,hair,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,having,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,her,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,in,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,into,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,it,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,jumped,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,life,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,long,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,looked,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,mouse,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,not,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,now,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,only,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,out,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,parted,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,pot,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,prepare,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,reached,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,rolling,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,salt,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,same,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,sausage,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,set,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,she,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,short,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,skin,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,so,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,stopped,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,table,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,the,9
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,them,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,to,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,vegetables,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,way,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,wishing,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",5,with,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,about,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,after,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,alarm,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,and,7
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,as,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,be,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,been,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,began,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,bird,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,blaze,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,but,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,called,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,came,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,carelessly,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,caught,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,cook,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,could,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,dinner,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,down,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,drowned,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,fell,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,fetch,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,fire,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,floor,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,flurry,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,found,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,had,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,hastened,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,he,5
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,here,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,himself,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,his,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,in,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,into,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,it,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,no,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,nowhere,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,of,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,pail,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,presently,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,recover,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,searched,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,see,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,serve,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,some,2
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,that,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,the,8
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,then,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,there,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,threw,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,thrown,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,to,5
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,unable,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,up,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,wanted,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,was,3
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,water,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,well,1
"THE MOUSE, THE BIRD, AND THE SAUSAGE",6,wood,2
THE OLD MAN AND HIS GRANDSON,0,a,3
THE OLD MAN AND HIS GRANDSON,0,an,1
THE OLD MAN AND HIS GRANDSON,0,and,9
THE OLD MAN AND HIS GRANDSON,0,at,3
THE OLD MAN AND HIS GRANDSON,0,become,1
THE OLD MAN AND HIS GRANDSON,0,behind,1
THE OLD MAN AND HIS GRANDSON,0,bowl,3
THE OLD MAN AND HIS GRANDSON,0,broke,1
THE OLD MAN AND HIS GRANDSON,0,broth,1
THE OLD MAN AND HIS GRANDSON,0,brought,1
THE OLD MAN AND HIS GRANDSON,0,but,1
THE OLD MAN AND HIS GRANDSON,0,corner,1
THE OLD MAN AND HIS GRANDSON,0,could,2
THE OLD MAN AND HIS GRANDSON,0,dim,1
THE OLD MAN AND HIS GRANDSON,0,disgusted,1
THE OLD MAN AND HIS GRANDSON,0,dull,1
THE OLD MAN AND HIS GRANDSON,0,ears,1
THE OLD MAN AND HIS GRANDSON,0,earthenware,1
THE OLD MAN AND HIS GRANDSON,0,eat,1
THE OLD MAN AND HIS GRANDSON,0,enough,1
THE OLD MAN AND HIS GRANDSON,0,even,1
THE OLD MAN AND HIS GRANDSON,0,eyes,2
THE OLD MAN AND HIS GRANDSON,0,fell,1
THE OLD MAN AND HIS GRANDSON,0,few,1
THE OLD MAN AND HIS GRANDSON,0,food,1
THE OLD MAN AND HIS GRANDSON,0,for,1
THE OLD MAN AND HIS GRANDSON,0,full,1
THE OLD MAN AND HIS GRANDSON,0,gave,1
THE OLD MAN AND HIS GRANDSON,0,grandfather,1
THE OLD MAN AND HIS GRANDSON,0,ground,1
THE OLD MAN AND HIS GRANDSON,0,had,3
THE OLD MAN AND HIS GRANDSON,0,halfpence,1
THE OLD MAN AND HIS GRANDSON,0,hands,1
THE OLD MAN AND HIS GRANDSON,0,hardly,1
THE OLD MAN AND HIS GRANDSON,0,he,5
THE OLD MAN AND HIS GRANDSON,0,hearing,1
THE OLD MAN AND HIS GRANDSON,0,him,3
THE OLD MAN AND HIS GRANDSON,0,his,8
THE OLD MAN AND HIS GRANDSON,0,hold,2
THE OLD MAN AND HIS GRANDSON,0,in,2
THE OLD MAN AND HIS GRANDSON,0,it,3
THE OLD MAN AND HIS GRANDSON,0,knees,1
THE OLD MAN AND HIS GRANDSON,0,last,1
THE OLD MAN AND HIS GRANDSON,0,let,1
THE OLD MAN AND HIS GRANDSON,0,look,1
THE OLD MAN AND HIS GRANDSON,0,man,1
THE OLD MAN AND HIS GRANDSON,0,mouth,1
THE OLD MAN AND HIS GRANDSON,0,not,2
THE OLD MAN AND HIS GRANDSON,0,nothing,1
THE OLD MAN AND HIS GRANDSON,0,of,5
THE OLD MAN AND HIS GRANDSON,0,old,2
THE OLD MAN AND HIS GRANDSON,0,once,2
THE OLD MAN AND HIS GRANDSON,0,only,1
THE OLD MAN AND HIS GRANDSON,0,or,1
THE OLD MAN AND HIS GRANDSON,0,out,2
THE OLD MAN AND HIS GRANDSON,0,run,1
THE OLD MAN AND HIS GRANDSON,0,s,1
THE OLD MAN AND HIS GRANDSON,0,said,1
THE OLD MAN AND HIS GRANDSON,0,sat,1
THE OLD MAN AND HIS GRANDSON,0,scolded,1
THE OLD MAN AND HIS GRANDSON,0,sighed,1
THE OLD MAN AND HIS GRANDSON,0,sit,1
THE OLD MAN AND HIS GRANDSON,0,so,1
THE OLD MAN AND HIS GRANDSON,0,son,2
THE OLD MAN AND HIS GRANDSON,0,spilt,1
THE OLD MAN AND HIS GRANDSON,0,spoon,1
THE OLD MAN AND HIS GRANDSON,0,stove,1
THE OLD MAN AND HIS GRANDSON,0,table,2
THE OLD MAN AND HIS GRANDSON,0,tablecloth,1
THE OLD MAN AND HIS GRANDSON,0,tears,1
THE OLD MAN AND HIS GRANDSON,0,the,10
THE OLD MAN AND HIS GRANDSON,0,then,1
THE OLD MAN AND HIS GRANDSON,0,there,1
THE OLD MAN AND HIS GRANDSON,0,they,2
THE OLD MAN AND HIS GRANDSON,0,this,1
THE OLD MAN AND HIS GRANDSON,0,to,4
THE OLD MAN AND HIS GRANDSON,0,too,1
THE OLD MAN AND HIS GRANDSON,0,towards,1
THE OLD MAN AND HIS GRANDSON,0,trembled,1
THE OLD MAN AND HIS GRANDSON,0,trembling,1
THE OLD MAN AND HIS GRANDSON,0,upon,1
THE OLD MAN AND HIS GRANDSON,0,used,1
THE OLD MAN AND HIS GRANDSON,0,very,1
THE OLD MAN AND HIS GRANDSON,0,was,1
THE OLD MAN AND HIS GRANDSON,0,were,1
THE OLD MAN AND HIS GRANDSON,0,when,1
THE OLD MAN AND HIS GRANDSON,0,which,1
THE OLD MAN AND HIS GRANDSON,0,whose,1
THE OLD MAN AND HIS GRANDSON,0,wife,2
THE OLD MAN AND HIS GRANDSON,0,with,1
THE OLD MAN AND HIS GRANDSON,0,wooden,1
THE OLD MAN AND HIS GRANDSON,0,young,1
THE OLD MAN AND HIS GRANDSON,1,a,1
THE OLD MAN AND HIS GRANDSON,1,am,2
THE OLD MAN AND HIS GRANDSON,1,and,1
THE OLD MAN AND HIS GRANDSON,1,answered,1
