line_num,line_str,doc_id
4633,"were ordered to bring up some live coals, and these he ate, until the",31
4634,flames broke forth from his throat. The king’s son remained there a,31
4635,"short while longer, and he thought of his mother, and wondered if she",31
4636,were still alive. At length he said to the maiden: ‘I will go home to my,31
4637,"own country; if you will go with me, I will provide for you.’ ‘Ah,’",31
4638,"she replied, ‘the way is so long, and what shall I do in a strange land",31
4639,"where I am unknown?’ As she did not seem quite willing, and as they",31
4640,"could not be parted from each other, he wished that she might be changed",31
4641,"into a beautiful pink, and took her with him. Then he went away to his",31
4642,"own country, and the poodle had to run after him. He went to the tower",31
4643,"in which his mother was confined, and as it was so high, he wished for",31
4644,a ladder which would reach up to the very top. Then he mounted up and,31
4645,"looked inside, and cried: ‘Beloved mother, Lady Queen, are you still",31
4646,"alive, or are you dead?’ She answered: ‘I have just eaten, and am still",31
4647,"satisfied,’ for she thought the angels were there. Said he: ‘I am your",31
4648,"dear son, whom the wild beasts were said to have torn from your arms;",31
4649,"but I am alive still, and will soon set you free.’ Then he descended",31
4650,"again, and went to his father, and caused himself to be announced as a",31
4651,"strange huntsman, and asked if he could offer him service. The king said",31
4652,"yes, if he was skilful and could get game for him, he should come to",31
4653,"him, but that deer had never taken up their quarters in any part of the",31
4654,district or country. Then the huntsman promised to procure as much game,31
4655,for him as he could possibly use at the royal table. So he summoned all,31
4656,"the huntsmen together, and bade them go out into the forest with him.",31
4657,"And he went with them and made them form a great circle, open at one end",31
4658,"where he stationed himself, and began to wish. Two hundred deer and more",31
4659,"came running inside the circle at once, and the huntsmen shot them.",31
4660,"Then they were all placed on sixty country carts, and driven home to the",31
4661,"king, and for once he was able to deck his table with game, after having",31
4662,had none at all for years.,31
4663,,31
4664,"Now the king felt great joy at this, and commanded that his entire",31
4665,"household should eat with him next day, and made a great feast. When",31
4666,"they were all assembled together, he said to the huntsman: ‘As you are",31
4667,"so clever, you shall sit by me.’ He replied: ‘Lord King, your majesty",31
4668,"must excuse me, I am a poor huntsman.’ But the king insisted on it,",31
4669,"and said: ‘You shall sit by me,’ until he did it. Whilst he was sitting",31
4670,"there, he thought of his dearest mother, and wished that one of the",31
4671,"king’s principal servants would begin to speak of her, and would ask how",31
4672,"it was faring with the queen in the tower, and if she were alive still,",31
4673,"or had perished. Hardly had he formed the wish than the marshal began,",31
4674,"and said: ‘Your majesty, we live joyously here, but how is the queen",31
4675,"living in the tower? Is she still alive, or has she died?’ But the king",31
4676,replied: ‘She let my dear son be torn to pieces by wild beasts; I will,31
4677,not have her named.’ Then the huntsman arose and said: ‘Gracious lord,31
4678,"father she is alive still, and I am her son, and I was not carried away",31
4679,"by wild beasts, but by that wretch the old cook, who tore me from her",31
4680,"arms when she was asleep, and sprinkled her apron with the blood of a",31
4681,"chicken.’ Thereupon he took the dog with the golden collar, and said:",31
4682,"‘That is the wretch!’ and caused live coals to be brought, and these the",31
4683,"dog was compelled to devour before the sight of all, until flames burst",31
4684,forth from its throat. On this the huntsman asked the king if he would,31
4685,"like to see the dog in his true shape, and wished him back into the form",31
4686,"of the cook, in which he stood immediately, with his white apron,",31
4687,"and his knife by his side. When the king saw him he fell into a passion,",31
4688,and ordered him to be cast into the deepest dungeon. Then the huntsman,31
4689,"spoke further and said: ‘Father, will you see the maiden who brought me",31
4690,"up so tenderly and who was afterwards to murder me, but did not do it,",31
4691,"though her own life depended on it?’ The king replied: ‘Yes, I would",31
4692,"like to see her.’ The son said: ‘Most gracious father, I will show her",31
4693,"to you in the form of a beautiful flower,’ and he thrust his hand into",31
4694,"his pocket and brought forth the pink, and placed it on the royal table,",31
4695,and it was so beautiful that the king had never seen one to equal it.,31
4696,"Then the son said: ‘Now will I show her to you in her own form,’ and",31
4697,"wished that she might become a maiden, and she stood there looking so",31
4698,beautiful that no painter could have made her look more so.,31
4699,,31
4700,"And the king sent two waiting-maids and two attendants into the tower,",31
4701,to fetch the queen and bring her to the royal table. But when she was,31
4702,"led in she ate nothing, and said: ‘The gracious and merciful God who has",31
4703,"supported me in the tower, will soon set me free.’ She lived three days",31
4704,"more, and then died happily, and when she was buried, the two white",31
4705,"doves which had brought her food to the tower, and were angels of",31
4706,"heaven, followed her body and seated themselves on her grave. The aged",31
4707,"king ordered the cook to be torn in four pieces, but grief consumed the",31
4708,"king’s own heart, and he soon died. His son married the beautiful maiden",31
4709,"whom he had brought with him as a flower in his pocket, and whether they",31
4710,"are still alive or not, is known to God.",31
4711,,31
4712,,31
4713,,31
4714,,31
4716,,32
4717,,32
4718,There was once a man who had a daughter who was called Clever Elsie. And,32
4719,"when she had grown up her father said: ‘We will get her married.’ ‘Yes,’",32
4720,"said the mother, ‘if only someone would come who would have her.’ At",32
4721,"length a man came from a distance and wooed her, who was called Hans;",32
4722,"but he stipulated that Clever Elsie should be really smart. ‘Oh,’ said",32
4723,"the father, ‘she has plenty of good sense’; and the mother said: ‘Oh,",32
4724,"she can see the wind coming up the street, and hear the flies coughing.’",32
4725,"‘Well,’ said Hans, ‘if she is not really smart, I won’t have her.’ When",32
4726,"they were sitting at dinner and had eaten, the mother said: ‘Elsie, go",32
4727,into the cellar and fetch some beer.’ Then Clever Elsie took the pitcher,32
4728,"from the wall, went into the cellar, and tapped the lid briskly as she",32
4729,"went, so that the time might not appear long. When she was below she",32
4730,"fetched herself a chair, and set it before the barrel so that she had",32
4731,"no need to stoop, and did not hurt her back or do herself any unexpected",32
4732,"injury. Then she placed the can before her, and turned the tap, and",32
4733,"while the beer was running she would not let her eyes be idle, but",32
4734,"looked up at the wall, and after much peering here and there, saw a",32
4735,"pick-axe exactly above her, which the masons had accidentally left",32
4736,there.,32
4737,,32
4738,"Then Clever Elsie began to weep and said: ‘If I get Hans, and we have",32
4739,"a child, and he grows big, and we send him into the cellar here to draw",32
4740,"beer, then the pick-axe will fall on his head and kill him.’ Then she",32
4741,"sat and wept and screamed with all the strength of her body, over the",32
4742,"misfortune which lay before her. Those upstairs waited for the drink,",32
4743,but Clever Elsie still did not come. Then the woman said to the servant:,32
4744,‘Just go down into the cellar and see where Elsie is.’ The maid went and,32
4745,"found her sitting in front of the barrel, screaming loudly. ‘Elsie why",32
4746,"do you weep?’ asked the maid. ‘Ah,’ she answered, ‘have I not reason to",32
4747,"weep? If I get Hans, and we have a child, and he grows big, and has to",32
4748,"draw beer here, the pick-axe will perhaps fall on his head, and kill",32
4749,him.’ Then said the maid: ‘What a clever Elsie we have!’ and sat down,32
4750,"beside her and began loudly to weep over the misfortune. After a while,",32
4751,"as the maid did not come back, and those upstairs were thirsty for the",32
4752,"beer, the man said to the boy: ‘Just go down into the cellar and see",32
4753,"where Elsie and the girl are.’ The boy went down, and there sat Clever",32
4754,Elsie and the girl both weeping together. Then he asked: ‘Why are you,32
4755,"weeping?’ ‘Ah,’ said Elsie, ‘have I not reason to weep? If I get Hans,",32
4756,"and we have a child, and he grows big, and has to draw beer here, the",32
4757,pick-axe will fall on his head and kill him.’ Then said the boy: ‘What,32
4758,"a clever Elsie we have!’ and sat down by her, and likewise began to",32
4759,"howl loudly. Upstairs they waited for the boy, but as he still did not",32
4760,"return, the man said to the woman: ‘Just go down into the cellar and see",32
4761,"where Elsie is!’ The woman went down, and found all three in the midst",32
4762,"of their lamentations, and inquired what was the cause; then Elsie told",32
4763,"her also that her future child was to be killed by the pick-axe, when it",32
4764,"grew big and had to draw beer, and the pick-axe fell down. Then said the",32
4765,mother likewise: ‘What a clever Elsie we have!’ and sat down and wept,32
4766,"with them. The man upstairs waited a short time, but as his wife did not",32
4767,"come back and his thirst grew ever greater, he said: ‘I must go into the",32
4768,"cellar myself and see where Elsie is.’ But when he got into the cellar,",32
4769,"and they were all sitting together crying, and he heard the reason, and",32
4770,"that Elsie’s child was the cause, and the Elsie might perhaps bring one",32
4771,"into the world some day, and that he might be killed by the pick-axe, if",32
4772,"he should happen to be sitting beneath it, drawing beer just at the very",32
4773,"time when it fell down, he cried: ‘Oh, what a clever Elsie!’ and sat",32
4774,"down, and likewise wept with them. The bridegroom stayed upstairs alone",32
4775,for a long time; then as no one would come back he thought: ‘They must be,32
4776,waiting for me below: I too must go there and see what they are about.’,32
4777,"When he got down, the five of them were sitting screaming and lamenting",32
4778,"quite piteously, each out-doing the other. ‘What misfortune has happened",32
4779,"then?’ asked he. ‘Ah, dear Hans,’ said Elsie, ‘if we marry each other",32
4780,"and have a child, and he is big, and we perhaps send him here to draw",32
4781,"something to drink, then the pick-axe which has been left up there might",32
4782,"dash his brains out if it were to fall down, so have we not reason to",32
4783,"weep?’ ‘Come,’ said Hans, ‘more understanding than that is not needed",32
4784,"for my household, as you are such a clever Elsie, I will have you,’ and",32
4785,"seized her hand, took her upstairs with him, and married her.",32
4786,,32
4787,"After Hans had had her some time, he said: ‘Wife, I am going out to work",32
4788,and earn some money for us; go into the field and cut the corn that we,32
4789,"may have some bread.’ ‘Yes, dear Hans, I will do that.’ After Hans had",32
4790,"gone away, she cooked herself some good broth and took it into the field",32
4791,with her. When she came to the field she said to herself: ‘What shall I,32
4792,"do; shall I cut first, or shall I eat first? Oh, I will eat first.’ Then",32
4793,"she drank her cup of broth and when she was fully satisfied, she once",32
4794,"more said: ‘What shall I do? Shall I cut first, or shall I sleep first?",32
4795,I will sleep first.’ Then she lay down among the corn and fell asleep.,32
4796,"Hans had been at home for a long time, but Elsie did not come; then said",32
4797,he: ‘What a clever Elsie I have; she is so industrious that she does not,32
4798,"even come home to eat.’ But when evening came and she still stayed away,",32
4799,"Hans went out to see what she had cut, but nothing was cut, and she",32
4800,was lying among the corn asleep. Then Hans hastened home and brought,32
4801,"a fowler’s net with little bells and hung it round about her, and she",32
4802,"still went on sleeping. Then he ran home, shut the house-door, and sat",32
4803,"down in his chair and worked. At length, when it was quite dark, Clever",32
4804,Elsie awoke and when she got up there was a jingling all round about,32
4805,"her, and the bells rang at each step which she took. Then she was",32
4806,"alarmed, and became uncertain whether she really was Clever Elsie or",32
4807,"not, and said: ‘Is it I, or is it not I?’ But she knew not what answer",32
4808,"to make to this, and stood for a time in doubt; at length she thought:",32
4809,"‘I will go home and ask if it be I, or if it be not I, they will be sure",32
4810,"to know.’ She ran to the door of her own house, but it was shut; then",32
4811,"she knocked at the window and cried: ‘Hans, is Elsie within?’ ‘Yes,’",32
4812,"answered Hans, ‘she is within.’ Hereupon she was terrified, and said:",32
4813,"‘Ah, heavens! Then it is not I,’ and went to another door; but when the",32
4814,"people heard the jingling of the bells they would not open it, and she",32
4815,"could get in nowhere. Then she ran out of the village, and no one has",32
4816,seen her since.,32
4817,,32
4818,,32
4819,,32
4820,,32
4822,,33
4823,,33
4824,"A farmer had a faithful and diligent servant, who had worked hard for",33
4825,"him three years, without having been paid any wages. At last it came",33
4826,into the man’s head that he would not go on thus without pay any longer;,33
4827,"so he went to his master, and said, ‘I have worked hard for you a long",33
4828,"time, I will trust to you to give me what I deserve to have for my",33
4829,"trouble.’ The farmer was a sad miser, and knew that his man was very",33
4830,"simple-hearted; so he took out threepence, and gave him for every year’s",33
4831,service a penny. The poor fellow thought it was a great deal of money to,33
4832,"have, and said to himself, ‘Why should I work hard, and live here on bad",33
4833,"fare any longer? I can now travel into the wide world, and make myself",33
4834,"merry.’ With that he put his money into his purse, and set out, roaming",33
4835,over hill and valley.,33
4836,,33
4837,"As he jogged along over the fields, singing and dancing, a little dwarf",33
4838,"met him, and asked him what made him so merry. ‘Why, what should make",33
4839,"me down-hearted?’ said he; ‘I am sound in health and rich in purse, what",33
4840,should I care for? I have saved up my three years’ earnings and have it,33
4841,all safe in my pocket.’ ‘How much may it come to?’ said the little man.,33
4842,"‘Full threepence,’ replied the countryman. ‘I wish you would give them",33
4843,"to me,’ said the other; ‘I am very poor.’ Then the man pitied him, and",33
4844,"gave him all he had; and the little dwarf said in return, ‘As you have",33
4845,"such a kind honest heart, I will grant you three wishes--one for every",33
4846,penny; so choose whatever you like.’ Then the countryman rejoiced at,33
4847,"his good luck, and said, ‘I like many things better than money: first, I",33
4848,"will have a bow that will bring down everything I shoot at; secondly,",33
4849,a fiddle that will set everyone dancing that hears me play upon it; and,33
4850,"thirdly, I should like that everyone should grant what I ask.’ The dwarf",33
4851,"said he should have his three wishes; so he gave him the bow and fiddle,",33
4852,and went his way.,33
4853,,33
4854,"Our honest friend journeyed on his way too; and if he was merry before,",33
4855,he was now ten times more so. He had not gone far before he met an old,33
4856,"miser: close by them stood a tree, and on the topmost twig sat a thrush",33
4857,"singing away most joyfully. ‘Oh, what a pretty bird!’ said the miser; ‘I",33
4858,"would give a great deal of money to have such a one.’ ‘If that’s all,’",33
4859,"said the countryman, ‘I will soon bring it down.’ Then he took up his",33
4860,"bow, and down fell the thrush into the bushes at the foot of the tree.",33
4861,The miser crept into the bush to find it; but directly he had got into,33
4862,"the middle, his companion took up his fiddle and played away, and the",33
4863,"miser began to dance and spring about, capering higher and higher in",33
4864,the air. The thorns soon began to tear his clothes till they all hung,33
4865,"in rags about him, and he himself was all scratched and wounded, so that",33
4866,"the blood ran down. ‘Oh, for heaven’s sake!’ cried the miser, ‘Master!",33
4867,master! pray let the fiddle alone. What have I done to deserve this?’,33
4868,"‘Thou hast shaved many a poor soul close enough,’ said the other; ‘thou",33
4869,art only meeting thy reward’: so he played up another tune. Then the,33
4870,"miser began to beg and promise, and offered money for his liberty; but",33
4871,"he did not come up to the musician’s price for some time, and he danced",33
4872,"him along brisker and brisker, and the miser bid higher and higher, till",33
4873,"at last he offered a round hundred of florins that he had in his purse,",33
4874,and had just gained by cheating some poor fellow. When the countryman,33
4875,"saw so much money, he said, ‘I will agree to your proposal.’ So he took",33
4876,"the purse, put up his fiddle, and travelled on very pleased with his",33
4877,bargain.,33
4878,,33
4879,Meanwhile the miser crept out of the bush half-naked and in a piteous,33
4880,"plight, and began to ponder how he should take his revenge, and serve",33
4881,"his late companion some trick. At last he went to the judge, and",33
4882,"complained that a rascal had robbed him of his money, and beaten him",33
4883,into the bargain; and that the fellow who did it carried a bow at his,33
4884,back and a fiddle hung round his neck. Then the judge sent out his,33
4885,officers to bring up the accused wherever they should find him; and he,33
4886,was soon caught and brought up to be tried.,33
4887,,33
4888,"The miser began to tell his tale, and said he had been robbed of",33
4889,"his money. ‘No, you gave it me for playing a tune to you.’ said the",33
4890,"countryman; but the judge told him that was not likely, and cut the",33
4891,matter short by ordering him off to the gallows.,33
4892,,33
4893,"So away he was taken; but as he stood on the steps he said, ‘My Lord",33
4894,"Judge, grant me one last request.’ ‘Anything but thy life,’ replied the",33
4895,"other. ‘No,’ said he, ‘I do not ask my life; only to let me play upon",33
4896,"my fiddle for the last time.’ The miser cried out, ‘Oh, no! no! for",33
4897,heaven’s sake don’t listen to him! don’t listen to him!’ But the judge,33
4898,"said, ‘It is only this once, he will soon have done.’ The fact was, he",33
4899,"could not refuse the request, on account of the dwarf’s third gift.",33
4900,,33
4901,"Then the miser said, ‘Bind me fast, bind me fast, for pity’s sake.’ But",33
4902,"the countryman seized his fiddle, and struck up a tune, and at the first",33
4903,"note judge, clerks, and jailer were in motion; all began capering, and",33
4904,no one could hold the miser. At the second note the hangman let his,33
4905,"prisoner go, and danced also, and by the time he had played the first",33
4906,"bar of the tune, all were dancing together--judge, court, and miser, and",33
4907,all the people who had followed to look on. At first the thing was merry,33
4908,"and pleasant enough; but when it had gone on a while, and there seemed",33
4909,"to be no end of playing or dancing, they began to cry out, and beg him",33
4910,"to leave off; but he stopped not a whit the more for their entreaties,",33
4911,"till the judge not only gave him his life, but promised to return him",33
4912,the hundred florins.,33
4913,,33
4914,"Then he called to the miser, and said, ‘Tell us now, you vagabond, where",33
4915,"you got that gold, or I shall play on for your amusement only,’ ‘I stole",33
4916,"it,’ said the miser in the presence of all the people; ‘I acknowledge",33
4917,"that I stole it, and that you earned it fairly.’ Then the countryman",33
4918,"stopped his fiddle, and left the miser to take his place at the gallows.",33
4919,,33
4920,,33
4921,,33
4922,,33
4924,,34
4925,,34
4926,The wife of a rich man fell sick; and when she felt that her end drew,34
4927,"nigh, she called her only daughter to her bed-side, and said, ‘Always be",34
4928,"a good girl, and I will look down from heaven and watch over you.’ Soon",34
4929,"afterwards she shut her eyes and died, and was buried in the garden;",34
4930,"and the little girl went every day to her grave and wept, and was always",34
4931,good and kind to all about her. And the snow fell and spread a beautiful,34
4932,"white covering over the grave; but by the time the spring came, and the",34
4933,"sun had melted it away again, her father had married another wife. This",34
4934,"new wife had two daughters of her own, that she brought home with her;",34
4935,"they were fair in face but foul at heart, and it was now a sorry time",34
4936,for the poor little girl. ‘What does the good-for-nothing want in the,34
4937,parlour?’ said they; ‘they who would eat bread should first earn it;,34
4938,"away with the kitchen-maid!’ Then they took away her fine clothes, and",34
4939,"gave her an old grey frock to put on, and laughed at her, and turned her",34
4940,into the kitchen.,34
4941,,34
4942,"There she was forced to do hard work; to rise early before daylight, to",34
4943,"bring the water, to make the fire, to cook and to wash. Besides that,",34
4944,"the sisters plagued her in all sorts of ways, and laughed at her. In the",34
4945,"evening when she was tired, she had no bed to lie down on, but was made",34
4946,"to lie by the hearth among the ashes; and as this, of course, made her",34
4947,"always dusty and dirty, they called her Ashputtel.",34
4948,,34
4949,"It happened once that the father was going to the fair, and asked his",34
4950,"wife’s daughters what he should bring them. ‘Fine clothes,’ said the",34
4951,"first; ‘Pearls and diamonds,’ cried the second. ‘Now, child,’ said he",34
4952,"to his own daughter, ‘what will you have?’ ‘The first twig, dear",34
4953,"father, that brushes against your hat when you turn your face to come",34
4954,"homewards,’ said she. Then he bought for the first two the fine clothes",34
4955,"and pearls and diamonds they had asked for: and on his way home, as he",34
4956,"rode through a green copse, a hazel twig brushed against him, and almost",34
4957,pushed off his hat: so he broke it off and brought it away; and when he,34
4958,"got home he gave it to his daughter. Then she took it, and went to",34
4959,her mother’s grave and planted it there; and cried so much that it was,34
4960,watered with her tears; and there it grew and became a fine tree. Three,34
4961,times every day she went to it and cried; and soon a little bird came,34
4962,"and built its nest upon the tree, and talked with her, and watched over",34
4963,"her, and brought her whatever she wished for.",34
4964,,34
4965,"Now it happened that the king of that land held a feast, which was to",34
4966,last three days; and out of those who came to it his son was to choose,34
4967,a bride for himself. Ashputtel’s two sisters were asked to come; so they,34
4968,"called her up, and said, ‘Now, comb our hair, brush our shoes, and tie",34
4969,"our sashes for us, for we are going to dance at the king’s feast.’",34
4970,Then she did as she was told; but when all was done she could not help,34
4971,"crying, for she thought to herself, she should so have liked to have",34
4972,gone with them to the ball; and at last she begged her mother very hard,34
4973,"to let her go. ‘You, Ashputtel!’ said she; ‘you who have nothing to",34
4974,"wear, no clothes at all, and who cannot even dance--you want to go to",34
4975,"the ball? And when she kept on begging, she said at last, to get rid of",34
4976,"her, ‘I will throw this dishful of peas into the ash-heap, and if in",34
4977,"two hours’ time you have picked them all out, you shall go to the feast",34
4978,too.’,34
4979,,34
4980,"Then she threw the peas down among the ashes, but the little maiden ran",34
4981,"out at the back door into the garden, and cried out:",34
4982,,34
4983,"‘Hither, hither, through the sky,",34
4984,"Turtle-doves and linnets, fly!",34
4985,"Blackbird, thrush, and chaffinch gay,",34
4986,"Hither, hither, haste away!",34
4987,"One and all come help me, quick!",34
4988,"Haste ye, haste ye!--pick, pick, pick!’",34
4989,,34
4990,"Then first came two white doves, flying in at the kitchen window; next",34
4991,came two turtle-doves; and after them came all the little birds under,34
4992,"heaven, chirping and fluttering in: and they flew down into the ashes.",34
4993,"And the little doves stooped their heads down and set to work, pick,",34
4994,"pick, pick; and then the others began to pick, pick, pick: and among",34
4995,"them all they soon picked out all the good grain, and put it into a dish",34
4996,but left the ashes. Long before the end of the hour the work was quite,34
4997,"done, and all flew out again at the windows.",34
4998,,34
4999,"Then Ashputtel brought the dish to her mother, overjoyed at the thought",34
5000,"that now she should go to the ball. But the mother said, ‘No, no! you",34
5001,"slut, you have no clothes, and cannot dance; you shall not go.’ And when",34
5002,"Ashputtel begged very hard to go, she said, ‘If you can in one hour’s",34
5003,"time pick two of those dishes of peas out of the ashes, you shall go",34
5004,too.’ And thus she thought she should at least get rid of her. So she,34
5005,shook two dishes of peas into the ashes.,34
5006,,34
5007,"But the little maiden went out into the garden at the back of the house,",34
5008,and cried out as before:,34
5009,,34
5010,"‘Hither, hither, through the sky,",34
5011,"Turtle-doves and linnets, fly!",34
5012,"Blackbird, thrush, and chaffinch gay,",34
5013,"Hither, hither, haste away!",34
5014,"One and all come help me, quick!",34
5015,"Haste ye, haste ye!--pick, pick, pick!’",34
5016,,34
5017,Then first came two white doves in at the kitchen window; next came two,34
5018,"turtle-doves; and after them came all the little birds under heaven,",34
5019,chirping and hopping about. And they flew down into the ashes; and the,34
5020,"little doves put their heads down and set to work, pick, pick, pick; and",34
5021,"then the others began pick, pick, pick; and they put all the good grain",34
5022,"into the dishes, and left all the ashes. Before half an hour’s time all",34
5023,"was done, and out they flew again. And then Ashputtel took the dishes to",34
5024,"her mother, rejoicing to think that she should now go to the ball.",34
5025,"But her mother said, ‘It is all of no use, you cannot go; you have no",34
5026,"clothes, and cannot dance, and you would only put us to shame’: and off",34
5027,she went with her two daughters to the ball.,34
5028,,34
5029,"Now when all were gone, and nobody left at home, Ashputtel went",34
5030,"sorrowfully and sat down under the hazel-tree, and cried out:",34
5031,,34
5032,"‘Shake, shake, hazel-tree,",34
5033,Gold and silver over me!’,34
5034,,34
5035,"Then her friend the bird flew out of the tree, and brought a gold and",34
5036,"silver dress for her, and slippers of spangled silk; and she put them",34
5037,"on, and followed her sisters to the feast. But they did not know her,",34
5038,"and thought it must be some strange princess, she looked so fine and",34
5039,"beautiful in her rich clothes; and they never once thought of Ashputtel,",34
5040,taking it for granted that she was safe at home in the dirt.,34
5041,,34
5042,"The king’s son soon came up to her, and took her by the hand and danced",34
5043,"with her, and no one else: and he never left her hand; but when anyone",34
5044,"else came to ask her to dance, he said, ‘This lady is dancing with me.’",34
5045,,34
5046,Thus they danced till a late hour of the night; and then she wanted to,34
5047,"go home: and the king’s son said, ‘I shall go and take care of you to",34
5048,your home’; for he wanted to see where the beautiful maiden lived. But,34
5049,"she slipped away from him, unawares, and ran off towards home; and as",34
5050,"the prince followed her, she jumped up into the pigeon-house and shut",34
5051,"the door. Then he waited till her father came home, and told him that",34
5052,"the unknown maiden, who had been at the feast, had hid herself in the",34
5053,pigeon-house. But when they had broken open the door they found no one,34
5054,"within; and as they came back into the house, Ashputtel was lying, as",34
5055,"she always did, in her dirty frock by the ashes, and her dim little",34
5056,lamp was burning in the chimney. For she had run as quickly as she could,34
5057,"through the pigeon-house and on to the hazel-tree, and had there taken",34
5058,"off her beautiful clothes, and put them beneath the tree, that the bird",34
5059,"might carry them away, and had lain down again amid the ashes in her",34
5060,little grey frock.,34
5061,,34
5062,"The next day when the feast was again held, and her father, mother, and",34
5063,"sisters were gone, Ashputtel went to the hazel-tree, and said:",34
5064,,34
5065,"‘Shake, shake, hazel-tree,",34
5066,Gold and silver over me!’,34
5067,,34
5068,And the bird came and brought a still finer dress than the one she,34
5069,"had worn the day before. And when she came in it to the ball, everyone",34
5070,"wondered at her beauty: but the king’s son, who was waiting for her,",34
5071,"took her by the hand, and danced with her; and when anyone asked her to",34
5072,"dance, he said as before, ‘This lady is dancing with me.’",34
5073,,34
5074,When night came she wanted to go home; and the king’s son followed here,34
5075,"as before, that he might see into what house she went: but she sprang",34
5076,away from him all at once into the garden behind her father’s house.,34
5077,In this garden stood a fine large pear-tree full of ripe fruit; and,34
5078,"Ashputtel, not knowing where to hide herself, jumped up into it without",34
5079,"being seen. Then the king’s son lost sight of her, and could not find",34
5080,"out where she was gone, but waited till her father came home, and said",34
5081,"to him, ‘The unknown lady who danced with me has slipped away, and I",34
5082,think she must have sprung into the pear-tree.’ The father thought to,34
5083,"himself, ‘Can it be Ashputtel?’ So he had an axe brought; and they cut",34
5084,"down the tree, but found no one upon it. And when they came back into",34
5085,"the kitchen, there lay Ashputtel among the ashes; for she had slipped",34
5086,"down on the other side of the tree, and carried her beautiful clothes",34
5087,"back to the bird at the hazel-tree, and then put on her little grey",34
5088,frock.,34
5089,,34
5090,"The third day, when her father and mother and sisters were gone, she",34
5091,"went again into the garden, and said:",34
5092,,34
5093,"‘Shake, shake, hazel-tree,",34
5094,Gold and silver over me!’,34
5095,,34
5096,Then her kind friend the bird brought a dress still finer than the,34
5097,"former one, and slippers which were all of gold: so that when she came",34
5098,"to the feast no one knew what to say, for wonder at her beauty: and the",34
5099,king’s son danced with nobody but her; and when anyone else asked her to,34
5100,"dance, he said, ‘This lady is _my_ partner, sir.’",34
5101,,34
5102,When night came she wanted to go home; and the king’s son would go with,34
5103,"her, and said to himself, ‘I will not lose her this time’; but, however,",34
5104,"she again slipped away from him, though in such a hurry that she dropped",34
5105,her left golden slipper upon the stairs.,34
5106,,34
5107,"The prince took the shoe, and went the next day to the king his father,",34
5108,"and said, ‘I will take for my wife the lady that this golden slipper",34
5109,fits.’ Then both the sisters were overjoyed to hear it; for they,34
5110,"had beautiful feet, and had no doubt that they could wear the golden",34
5111,"slipper. The eldest went first into the room where the slipper was, and",34
5112,"wanted to try it on, and the mother stood by. But her great toe could",34
5113,"not go into it, and the shoe was altogether much too small for her. Then",34
5114,"the mother gave her a knife, and said, ‘Never mind, cut it off; when you",34
5115,are queen you will not care about toes; you will not want to walk.’ So,34
5116,"the silly girl cut off her great toe, and thus squeezed on the shoe,",34
5117,"and went to the king’s son. Then he took her for his bride, and set her",34
5118,"beside him on his horse, and rode away with her homewards.",34
5119,,34
5120,But on their way home they had to pass by the hazel-tree that Ashputtel,34
5121,had planted; and on the branch sat a little dove singing:,34
5122,,34
5123,‘Back again! back again! look to the shoe!,34
5124,"The shoe is too small, and not made for you!",34
5125,"Prince! prince! look again for thy bride,",34
5126,For she’s not the true one that sits by thy side.’,34
5127,,34
5128,"Then the prince got down and looked at her foot; and he saw, by the",34
5129,"blood that streamed from it, what a trick she had played him. So he",34
5130,"turned his horse round, and brought the false bride back to her home,",34
5131,"and said, ‘This is not the right bride; let the other sister try and put",34
5132,on the slipper.’ Then she went into the room and got her foot into the,34
5133,"shoe, all but the heel, which was too large. But her mother squeezed it",34
5134,"in till the blood came, and took her to the king’s son: and he set her",34
5135,"as his bride by his side on his horse, and rode away with her.",34
5136,,34
5137,"But when they came to the hazel-tree the little dove sat there still,",34
5138,and sang:,34
5139,,34
5140,‘Back again! back again! look to the shoe!,34
5141,"The shoe is too small, and not made for you!",34
5142,"Prince! prince! look again for thy bride,",34
5143,For she’s not the true one that sits by thy side.’,34
5144,,34
5145,"Then he looked down, and saw that the blood streamed so much from the",34
5146,"shoe, that her white stockings were quite red. So he turned his horse",34
5147,"and brought her also back again. ‘This is not the true bride,’ said he",34
5148,"to the father; ‘have you no other daughters?’ ‘No,’ said he; ‘there is",34
5149,"only a little dirty Ashputtel here, the child of my first wife; I am",34
5150,sure she cannot be the bride.’ The prince told him to send her. But the,34
5151,"mother said, ‘No, no, she is much too dirty; she will not dare to show",34
5152,"herself.’ However, the prince would have her come; and she first washed",34
5153,"her face and hands, and then went in and curtsied to him, and he reached",34
5154,"her the golden slipper. Then she took her clumsy shoe off her left foot,",34
5155,and put on the golden slipper; and it fitted her as if it had been made,34
5156,"for her. And when he drew near and looked at her face he knew her, and",34
5157,"said, ‘This is the right bride.’ But the mother and both the sisters",34
5158,"were frightened, and turned pale with anger as he took Ashputtel on his",34
5159,"horse, and rode away with her. And when they came to the hazel-tree, the",34
5160,white dove sang:,34
5161,,34
5162,‘Home! home! look at the shoe!,34
5163,Princess! the shoe was made for you!,34
5164,"Prince! prince! take home thy bride,",34
5165,For she is the true one that sits by thy side!’,34
5166,,34
5167,"And when the dove had done its song, it came flying, and perched upon",34
5168,"her right shoulder, and so went home with her.",34
5169,,34
5170,,34
5171,,34
5172,,34
5174,,35
5175,,35
