term_str,PC0,PC1,PC2,PC3,PC4
bargain,0.001582816501033374,-0.0005895585916716145,-0.007007918286402619,0.003858435733408235,-0.002531537785581414
loud,-0.0008861260295913163,0.003256754395269701,0.007018094596697356,0.006846972603621742,-0.0015662978790526734
tomorrow,-0.00028143068863166026,0.006888106520010163,0.004025149647327982,-0.0013697042802434624,-2.5129316007453623e-05
neither,-0.004164337659604871,0.0003870688871223591,0.003361638402634004,-0.004672337229607688,0.005702358707566991
earth,-0.002985112254533588,-0.001427979129167125,0.007881968824515225,-0.00019006516071159397,0.0019825763934579036
whose,-0.005969032074055036,-0.0030147389216379746,-0.0020791585967636084,0.00019811440244630005,0.0014554454064425867
none,-0.0032524605201937388,-0.005401390379034078,0.004223394737255071,-0.004463079732979535,-0.0012758075173252147
peace,-0.0023393894382942727,0.000657534254074114,-0.001775917037483827,0.0018921552634292137,-0.0002956713283041063
really,-0.0019902665718764903,0.0005276490694418051,-0.0028472555159860923,-0.0012921002706391726,-0.0010957792129919523
song,-0.0028987317777628475,0.0020502054204039385,-0.0007640893371113444,-0.0052860169830286075,0.0021423739683824944
stand,-0.002904427114536327,-0.0002517295665706838,-8.593463069182989e-05,-0.001666307891490654,0.0007625480069622644
suddenly,-0.0027007434703611153,0.0027843330777047115,0.00010661382858966989,-0.004279288294855657,0.001997154083157458
god,-0.005301813118278489,0.001966480148491619,0.0006541901068593162,-0.012016645063984088,0.00022539286575230702
stop,0.000292674889858876,0.0028483074212383,-0.004601569773700778,-0.0015038289170126481,-0.0022209494958973035
within,0.0006532056620723255,-0.00044101161678145886,-0.002155948967194065,0.00018413802785057957,0.002944475399211213
stopped,-0.0029492172716426793,-0.0002185474554754605,-0.002925050044252056,0.003673834899585489,0.00045873028521808013
cock,0.005158914691100983,0.007513045361511392,-0.014580470156005849,-7.785304559991309e-05,-0.009847844688602857
upstairs,0.0048128034551894365,0.001455327894568593,-0.003988512065232795,-0.001970616673665471,-0.0029619296096426557
dancing,0.0033965191374133487,-0.003013126589504186,-0.001622403244521835,0.00578039048560777,-2.9527708791811824e-05
wants,-0.0032418908838022847,0.0016829569475856462,0.0026855973413396402,0.0011419691386326495,-0.002748348173368443
nobody,-0.0013052473922787562,0.00028045689463349695,0.0008674358419878855,0.005454296868919005,-0.004711098073837724
below,0.004751391923890025,0.0011076900874520813,-7.115780535861344e-05,-0.00116262215237768,-0.0007612305238015463
haste,-0.0035890060440269293,3.864893607845394e-05,0.003182257293431709,0.0032082048512405174,-0.0029036494266173256
beast,0.0010066792528746209,-0.0003500002801313615,-3.0083387606350977e-05,0.004171389643186562,-0.0028208664414132397
part,-0.002893153732323134,0.00020074120407644142,0.004394173822881959,-0.0023084978955959534,0.004768424330009983
whatever,-0.0029042586255323263,0.0010250076461370968,1.3422732190362175e-05,0.0051400681585886815,0.0026162593978655475
listened,-0.003311649083523864,0.0002637648259339595,0.0003716623818515435,-0.0021528591300068994,0.0008308860004176336
around,-0.004913568198433638,-0.0038836136438743043,-0.0024241120238496106,0.004592157191167771,0.0028194576596289244
picked,-0.002601837511782483,0.0019212391733614688,-0.0008521827968715953,-0.002454376350708011,-0.0009144129970604389
fly,0.001172378732171579,0.001418521898611037,0.002738185393695476,1.6875722418855724e-05,-0.00015501737035831446
easy,0.0017560498669827874,0.0036665545273998476,0.003195527262696006,0.006249118838865959,-0.004668085309151488
handsome,-0.0003282257152310273,-0.0039803182658166006,0.0022897966166758217,-0.001581195035254604,-0.002178520140014535
plenty,-7.365915260707453e-05,-0.0008283142544900946,0.0004600960875960259,0.00449189572482871,-0.007992586321955483
hunger,-0.0028026960099239518,0.0002140323371933493,0.0020406156680550986,-0.003917112861702089,0.001720820402681504
move,0.0014060370656672706,0.0027490208487323644,0.0004093874457347665,0.00017366399537230892,0.001681227978668298
thrown,-0.0032214415369736286,-0.0008633925315204873,0.0024436457485550135,-0.00015240388086662672,-0.003280743916255423
cold,-0.001025210454189313,0.0006256506661908343,-0.0006420684421206026,-0.0006543494267237234,0.002701294041756586
sang,-0.0031452105441921023,0.0006407474298099496,-0.0009596416273426585,-0.0022078552365390356,0.004153445011114546
servants,-0.005812568554043305,0.0009357515059128192,0.00797720531031819,-0.008825623787486669,0.0024217347202821547
need,-0.003259372525191224,-0.0008572894479032978,0.00032653469360670925,-0.0008515587489592625,0.001177512446255612
strength,-0.0022727975027866418,-0.0033014842355973905,0.0031981736197496495,-0.005037577434076586,-0.0005457083402595425
draught,-0.004492615344390768,-0.0007181215804103753,-0.004796829368468211,0.0011433116064688295,-0.0008885714121693264
sight,-0.002967989586312429,-0.00016550474054332498,0.0024802263880815212,0.0006995807560073444,-0.00041539819518662883
warm,0.00038981324020847196,-0.0005364385450861837,-0.0003092217045189315,-0.002246984517164858,-0.0014247142369162428
save,-0.00019043945791871405,-0.003446791464737209,-0.002262556601299323,0.0030949683301142814,0.0033614667159361507
across,0.0013527585149955739,0.003342851443269839,-0.0019281360231691675,-0.0032015667751939254,0.004191684034581594
dogs,0.0066263498690719725,-0.008320317568493548,-0.001534089828738806,-0.010487564694329758,0.0009060593322413644
liked,-0.0010472441339016531,0.0025125156494557287,0.002851220540232911,-0.0006753294285414889,0.0019297610679992045
perhaps,-0.004256600855017604,-0.001742008968319103,-0.0031464495073496063,0.0010394000259509716,-0.0036730766387473497
stuck,0.0026417312095403946,0.00427649840449482,0.002545690861367018,0.0023713961491458025,-0.005690819383065822
front,-0.0024065623007645367,0.006059102894178278,-0.001373502137169602,-0.003750384744750689,0.0012249640163789018
slipped,-0.0005563461256970532,0.005358022359683596,0.0004766574269909978,-0.00017469218056303105,-0.004319221718129199
stairs,-0.0021615362023049323,-0.0019185845113456413,0.001986828750151,-0.0056110810970692515,-0.0032510422239789903
clock,-0.0019849386975115293,-0.006735134540148582,-0.0009920737850298864,0.004047792871396823,0.0026320813254657343
trees,-0.0030488946113116115,0.0019292726034427737,-0.0015600219171918275,-0.0005652866515865485,-0.00027518276573944224
hill,-0.0006242288754788013,-0.0003163254064234225,-0.006254205137724312,0.0038109759929027833,0.0010529581314507337
listen,-0.00017208275968001952,0.003146549040092422,-0.0028578187908171616,-0.0007271981634726192,0.0016783008725073537
beneath,0.0004549315235964213,0.003176937638494408,0.0002737744242382942,-0.004747130827079929,0.0025298985613072178
hung,-0.0007371825030771562,0.0003589116967198801,-0.004827482157040994,0.001859018747565432,0.0017252179938468404
task,-0.005157501334484746,-0.0033610413113201476,-0.0008817710419034077,0.0043356685133595805,0.005778431829377088
step,0.0025448760423502264,-0.0013146100310583004,-1.8140121087160666e-05,-0.0016414697689017702,0.0015867027400780415
hole,0.00033086946162236557,0.0007764051277333429,0.005777554284518239,-2.9183382598670463e-05,0.0014018243877071779
late,0.0024431732665682934,-0.0021197266400762547,0.002717102544162623,-0.0012316436356672865,0.0024266762511086994
flowers,-0.002353720331608752,0.004834362350329307,0.007874990666021164,0.003360586963110012,-0.002318383958762932
meat,-0.0019174010733240285,0.002413431499242229,-0.00807786656918956,-0.0011815769806356841,-0.0037663360825579044
power,-0.004683540479841831,-0.0024187657466644883,0.0017735237902808307,-0.0034442834285552176,-0.0020131136163239545
skin,-0.0012824521743987046,0.006205110000695491,-0.0017647727717709,-0.005022020097895222,-0.0007092864009257794
green,-0.003255916633522482,0.00021160065917836924,0.0018105859586174473,-0.0010586062878204842,-0.0021165024394621357
heads,-0.0035067838953898554,-0.0059470072540295715,0.001472499031008428,0.0017817555901685628,-0.0007105605124126136
promised,-0.0035263346428130635,-0.00010447224215592538,0.001606407537043243,-0.002697409720328338,-0.0018149095312907707
mine,-0.0037543544994333724,-0.0038983638846663256,0.001563588614755637,5.9109736236414085e-05,0.00019181442856133172
saved,-0.0007390215245467895,0.003054955598386007,-0.0009784776344437132,0.007299294356510287,0.004889560303780297
certainly,0.0015582901828001025,0.00326670584003358,-0.005188966207529157,-0.004021818022197817,0.0007746068204990276
sound,-0.002194186287811674,0.003491223208773659,-0.0006205613839193281,0.00020512319568122744,0.0006372803961516748
rage,-0.0025634289282589376,0.0005484244736350104,-0.004684365475695304,0.004127294563808057,0.0031462825838503164
everyone,-0.002396740044679395,-0.0020745287797375718,-0.00034846955136965156,0.0027967225174520215,-0.0002233382485724119
bound,-0.0009938425204754138,-0.0027001091046649725,0.0002229967799225784,0.0033078136882990763,0.0013786716961763843
eating,-0.0030967252733128626,0.0006784851500896379,-0.003757894186836917,2.8480180513501938e-05,-0.0016050405176930335
hungry,0.001897821488476518,0.0010793347849694678,-0.0023803287813491986,0.002832470650089714,0.0013341246291782441
above,-0.0023182949234504388,-0.00048353437708749115,-4.9956869110345216e-05,-0.0039053108079442683,0.0007186210245912982
search,-0.0038347039435852994,-0.0028974947055379367,-0.003996116312727566,-4.244007897884433e-05,0.0025107670072758055
weep,-0.0017376691507453108,0.002741895709664286,-0.004266686749469546,-0.004275549555940493,-0.00033825907753228505
lucky,-0.0015303178222605628,0.0020209290014348243,-0.004974621505593122,0.00516459141728018,-0.00499691962751044
harm,-4.8897419764272843e-05,0.0024381857772416264,-0.0009149086419699905,0.0002891195332043199,0.00308226301945735
sons,-0.006359297520210019,-0.005386921679052217,-0.00037722259786505366,0.009033818185661438,0.014384410149097509
dinner,-0.001866380089403989,0.0020108262279233693,-0.00021984495110123533,-9.282463860519709e-05,-0.00016495934989228908
paid,-0.001741210957766275,0.0003065090635485631,-0.0028468498742304947,0.0012548309388236666,-0.001622964658435169
path,-0.0020516795312679422,0.007051695032681747,0.002095935751306047,-0.001192894018140471,-0.002562008308690005
year,-0.004901096176107578,-0.0050365121159682315,-0.0009193202752025061,-0.0017573560164265308,0.0027966090576717288
climbed,-0.001679840930525322,0.001037887233187969,-0.0017058553386737772,-0.006371254064813949,-0.0024859763216498717
branches,0.003190696230755818,0.00025207860890170063,0.0022005537104610503,-0.0005527178199171083,-0.0006632622294199523
six,0.002962367823896373,0.0032383914815873336,0.0033165321378039177,0.001498156291170857,0.0011982267133212564
thirsty,-0.0023035305537948405,0.0012202094331487507,-0.0010106004121691317,0.003459019990265447,-0.0020413808965130853
dirty,0.001244844599530718,-0.0025605531695441545,0.0037782729828760085,0.0011535870954771414,-0.006353693713102568
lives,-0.002646508405359502,0.0007604491424100904,0.0001146494250485804,-0.0005272552461232766,0.0010889505000427331
willingly,-0.0037220385369204248,-0.0007818696473955297,-0.002723292886856486,-0.0044491781577875094,-0.002079008332500026
pushed,-0.002539859982880686,0.002640264762659729,-0.0010932447006028365,0.00025556717618777005,0.00111253248738962
fair,-0.003511059780208749,0.001351077888592171,-0.0035336545806177364,0.0008127171732499629,-0.0016785630153499107
seek,-0.004212212845490207,-0.004896434604219578,0.0019449522361275865,0.003816452064017768,0.007713596927129304
few,-0.001722754288606628,0.0004016764495436863,-0.003719827216438636,-0.00231627426613487,0.0055127949709149315
pearls,-0.005017650896192951,-0.003046566017381616,2.3315297274354445e-05,0.012858256260829325,0.018377304072777313
sorrowful,0.0004380718242448003,-0.002876930417642508,-0.0009888780000883142,0.002892679297485928,-3.606770040955568e-05
obliged,-0.0028288981940529996,-0.0004751026769228969,0.00047201955073310496,-0.0036643335871461343,0.0022178968085883716
burning,-0.002245178027641731,0.0026402415407564216,-0.0036204288141918704,-0.0047298863700115336,-0.0004095087366643532
between,-0.0005109073210418813,0.001083005149165046,0.0019181129848781435,0.004369253842554758,0.0026890639253463757
broken,0.00030669504695663265,0.00044036516941649295,0.0019840864142464487,0.0013846629127582178,0.0020120674368083844
thousand,-0.005646807779714823,-0.004193577439712631,0.0036115013328961495,0.0013374522931120837,0.002569907762013455
thereupon,-0.004927081636826109,-0.002479392404258459,0.004557016663604615,-0.007258230392143741,-0.002068952257937702
sad,-0.0019274820292555894,0.0023837203740219594,-0.0021464806151581073,-0.0005092768925351037,-0.00017899940344990228
counsel,0.0014823959869607567,-0.007732250723381847,0.003325203422282662,3.551630211228149e-05,0.00033134885853836814
steps,-0.003781688669173056,0.00010597741590217926,-0.003987750742734579,-0.004066010030945423,-0.0012581882671726928
shook,-0.00013572742784333724,0.004363878595160744,0.0034736664455617973,0.0020141286453202495,-0.0022304611751233073
tears,-0.0015851035310003756,-0.0005319204072241528,-0.00045935627258960926,-0.003239831603146698,-0.0009591342349108787
empty,-0.002241967481997064,0.0010464907760395056,-0.0028987821524078224,0.0008581902050055486,-0.0022376914644787857
play,-0.0042225609107578565,0.0015409356180792085,-0.0023879367225163803,0.0021134530175032046,0.0014439685937353377
break,-0.0030770788697739478,0.001629879183651952,0.0038935192536302134,0.0012791866618550181,-0.0005303789676615789
gathered,-0.0025202605458286877,0.0018885685185096638,0.003603614388693194,-0.0017095484884691965,0.0028404427681033204
immediately,-0.0011246836647341102,-0.0024073920630233937,0.0010354695858044197,-0.002218061692988174,0.00013638650616952164
changed,-0.00329559215693097,-0.0005930729865089902,5.334130699112405e-05,-0.0005389406062930145,-1.8452554404339347e-05
beside,-0.0027165092704168614,0.0005087842875010507,-0.0005385097273038082,-0.0054692773691744296,0.0001845300745839847
body,-0.0008728257568277746,0.0030296358265654733,0.0014983210831193236,-0.004029532231173336,-0.000374717295306388
won,0.0037939392536648743,0.000951832456123874,0.004525024884012638,-0.0020854363643336505,-0.0003433642995465129
quietly,0.003960623489878952,-0.002046615437377266,-0.0018568866155482956,0.0014695937322378515,-0.0022136963832024206
knowing,-0.0025647081784942035,0.0007292744479655292,-0.0028890079499760096,0.003427211736325495,0.002248414999724242
softly,-0.0012196222625591347,0.0029751865785289724,-0.0006531437317943493,0.0024806322169849196,-0.004166552293433587
arms,-0.0035187595357433292,0.0008537371142540871,-0.00018183705280134325,-0.00670494219702784,0.002902071399557102
silly,-0.0029892928484166305,-0.003057763253985012,0.001362881882347617,0.0017814785875110042,-0.0009183317436520009
swallowed,0.0017453996264129802,0.009556525069900694,0.0028459964118621147,0.002114730804519577,-0.003217530269454284
dressed,-0.0024948880155321726,-0.0005846821559987262,0.0013131046197074443,0.0014860091795133698,0.0015960518033912652
happily,-0.0036858997249213867,-0.0028974002417632263,0.0007188042065404114,0.0031813184554544513,0.001970489259034603
deal,0.0003727612287974288,0.001176584066269761,-0.00790846868307034,0.004390334371574848,-0.0016138050753544074
meadow,-0.000457430105031104,0.006042251515748159,0.006341774594900043,0.006381678363376725,-0.0057901560600538485
pillow,0.00040606715270099196,-0.00017805117829437124,-0.0034469186363769774,0.0014188991922601001,-0.0015665004359655343
satisfied,0.0003809019667749157,0.0028666536277883723,-0.0011890541988174021,-0.0028575477486337247,-0.00038621702568936324
presently,0.002348409442702061,0.0020843158071977845,-0.003572742688003074,-0.00214134299922707,-0.0026834710893107903
ears,-0.0011710225080078204,0.006350947358859188,-0.0027588353579466474,-0.0029264293539355874,-0.0008397765878373956
stream,0.004170536984453243,-0.0004023383664986757,-0.003417353498865719,-0.004173075354643249,-0.0010810435303743682
hurt,-0.0021220460069379023,0.0016292801225370104,0.0019243883509283142,-0.002722111202288878,-0.002115506415800176
sword,-0.004302965757821246,-0.0038271781382885712,0.002559183119109084,0.005279860228426426,0.0009072888370380747
church,2.6476003331029925e-05,0.0034236776590108285,0.0014007989868935367,-0.007558649042956728,0.004024241404834069
whilst,-0.004326097096354294,-0.003377849759878343,0.0009794914211030035,-0.0003733476766142336,-0.0025963061983829507
knows,0.0021699013323572235,0.001690194309880025,-0.013258558388332715,0.0030996728767146804,-0.004689688123424718
lips,-0.002219780457505394,-0.0011613822609863806,-0.0033092767348286514,0.005224572149216085,0.007620430168670859
returned,-0.0014770519436353253,0.00015019517856456355,-0.0019231328686738307,-0.004969825104816492,-0.0010511256655193117
evil,-0.0033340005544819544,-0.0028813884746215638,0.0012350383429756986,-0.004778464699979538,0.0006383617181921826
stayed,0.00023810808687453608,0.0029214501052418278,-0.0014071060504305673,-0.003075784618029409,-0.0009934583159131032
fortune,-0.0017383817584843801,0.00208238201578375,-0.004555165076733024,0.005106742782805007,-0.0033193300198668704
advice,0.003246726739657829,-0.004296235501515557,0.0020550013896134356,0.002087976075133785,-0.0015799468032970728
says,0.002256812497779009,0.0038133186981629697,-0.004846360122590243,-0.0011051664044693906,-0.0018827746888676518
sell,-0.0030784504056497056,0.0015995284403113091,0.00015352854064053486,0.006344978327915935,-0.003594339577209699
played,-0.0029822473142375057,0.0005387148421837785,-0.003487297961009645,0.0032250942786805023,0.000628628736665641
city,-0.001485275967519456,-0.002987875066865983,-0.0024293155174817094,-0.0011010505426883742,-0.008528369190572737
false,-0.002987937497292774,-0.0024288045212025777,-0.001448884450013065,0.002084233264568191,-0.00490518574657025
fetched,-0.00067311941695908,0.005096338308434777,-0.002753421428124064,-0.003423790931984281,-0.0015902777199072933
follow,-0.0024288339089015482,0.0012248547286625286,-0.0031045046902039262,0.0033595922568526314,0.0008401669050069867
buy,-0.0005408674437796512,0.0030970877637660713,-0.004837379191457254,0.0019196663984292705,-0.004024348694412444
uneasy,0.0003594879793409438,0.0021383140663190237,0.0005691069953387087,0.0011901313765166094,0.0024205277437572845
sorry,0.0030726144097847313,-0.000798909522116741,-0.001598881514342942,0.00011106012674146958,0.0021382687754862065
shoulders,-0.0018901604480578117,-0.0011433790280968611,-0.002310453968400014,-0.002785379882558913,2.3956470509472362e-05
earn,-0.001174616758302649,0.0021813029664227955,-0.0023347347183337174,-0.0011073297582462082,-0.0019267975903936307
hidden,-0.0012835606564010435,0.0008441520653433017,-0.0017799253722255762,0.0023651184286238806,0.000604692653066861
stars,-0.00521698207852136,-0.002969794562422272,6.412692108876551e-05,0.0043380381165823555,0.006391247425212711
used,-0.001402492040844433,0.0050319531160497345,-0.003097364060575583,-0.001483285271211385,0.00290035063014733
wall,-0.0035848529145573057,0.0010607592790385682,0.00032253462156291537,-0.007293966294294445,-0.004297760050032516
bought,-0.002162869191881248,0.0009634387567338753,-0.0020488983569167665,0.0029769593045069704,-0.005134733434204071
plate,-0.004919368234757745,-0.00442684186489334,0.0011236711164095854,0.005982839352897325,0.004384394134824956
itself,-0.002218440857495887,0.0017906850598786196,-0.003837108596867508,-0.001184444509625275,-0.002977260779120409
desire,-0.003744955515040146,-0.001722769049018717,0.0016156259893442568,-0.00829291313705559,-0.003166950048612766
axe,-0.0032337408279996126,0.0032539304190645876,0.0011658415287010375,-0.004137434256049798,-0.0005313695232333939
hardly,-0.0013187212710029342,0.00130819515807845,-0.0006540487298767999,-0.001222174321549528,-0.0013027853144343103
wonderful,-0.004325788851079653,-0.002775708158119677,-0.0009262272552412617,0.0022045639736576637,0.0008879041383486261
shore,-0.004389627416940786,-0.0015438721248642129,-0.0013034497737213614,-0.0003206381914864427,-0.0019590133226263726
entered,-0.0015012385277732181,0.0029496295131134433,-8.432207705721718e-05,-0.0035625327449792608,0.0015088809890908238
hid,-0.001371604332093432,0.002128536102887104,-0.00037300299580699686,-0.00016453736217618843,3.2623472267988906e-05
mill,-0.0012096457102318615,0.0045136233667221115,-0.0026977235320718826,-0.0029645939338221604,0.0009393024584333562
floor,-0.0013019455691734459,0.002958589929168352,-0.005927166675451146,-0.00041125752553306823,-0.000993665590711771
taking,-0.0037093286920822813,-0.00232288034703876,0.0018695440592607364,0.0016374116002874943,-0.002976182139430318
daughters,-0.003859794203557592,-0.0015865950263271276,0.0020972438113678942,0.0041529469864484,0.0009747560866272324
cry,-0.0004233094291664386,0.0018158488502297986,0.000440198719471366,-0.0015227724306430626,0.001832290331626797
sheep,0.0006010482183512094,0.007879829263884988,-0.0014578622669737112,0.00037727400244235484,-0.0022234346074084884
field,-0.0002086566588338383,0.00726009604954109,-0.001389493211460253,0.0017856885525507655,-0.0063765991137474986
fields,-0.0004936698672226973,-0.0014701346852471506,-0.0003078112249287343,-0.0004378107678063789,0.0012252868279809136
business,-0.0018418816301625568,-0.0032892540345200467,0.0017578851963433238,-9.341344633212906e-05,-0.0001355759089475422
reward,-0.002336288121029192,0.00033228252819205307,-0.003240765038738419,0.003304477097359707,0.0003358199351051102
feathers,-0.0006283827749718861,0.003061459359887672,0.0036911223615266457,0.002190304863807331,-0.0006397409803267383
forgot,0.00023923062085586425,-0.0003287054816298121,0.0009298872397197659,0.0019351786434073411,-0.0018875438325550973
form,-0.0050651844249389125,-0.003071229290849303,0.002223586904741975,-0.0026369840147515374,0.002734359365893954
shone,-0.0031998927899895796,-0.0001624239788015351,0.004622691786100026,-0.004044233668001639,0.00251640946256211
received,-0.002704859005913819,0.0002834909885351361,-0.00017447672616657925,-0.0014911729358108375,-0.0015626803287684832
fond,-0.0008620118531122853,0.00047982685396320504,-0.0014489012587788046,0.00324858660873204,-0.00023838896153491622
dearest,-0.005104440085325283,-0.0030981346885579,0.0033762627306843616,-0.0050571114210642325,-0.004110579626192266
wings,-0.0024477029210804957,0.0007966094210181445,-0.0007664888627888662,-0.0015606270127575053,0.000768705192185109
forward,-0.0007376117253237342,0.0012224227202103164,0.0008436146575701045,0.0025771771435813824,0.0006801561388445124
willing,-0.0025225984268034364,-0.00036389146152706193,-0.002187433467513379,-0.0031117453046748266,-0.0015970118194313667
meal,0.0023492744393359033,0.00392825057535141,-0.005976094251700988,0.0005224791935626764,-0.006823790715997239
lies,0.0021837241555745057,-0.0054895416670104474,0.0021226873535492223,-0.0027517402239089096,-0.003596415175960332
waiting,-0.0020444672490399695,0.0014411331196192945,0.00013890280486558704,-0.0007398360361123163,-0.0013395940768886738
covered,-0.0014130640799652817,0.00534662317916745,0.001574057657758054,0.00019202455288321437,0.0021828132190303243
talk,-2.8078384629967475e-05,-0.0026035780636012884,-0.002281720021145567,0.0011589233608609898,-0.0025287536328830046
new,-0.0015440907579123257,0.0012901620307292985,-0.0019655941570142442,-0.0023819281825445396,0.0004891974258371531
travelling,-0.002053508283890384,-0.0021951514320884,-0.001720962873912789,0.0018665573561639209,-0.001696436692663374
tore,-0.0027187474212228323,0.00268276534683846,0.0014231895186622942,-0.0057066140336675415,-0.0005008070326316732
sought,-0.0012159387131057513,0.0017459937243983553,0.0005786979422365672,0.0021243105352839226,0.002639641678746703
fingers,-0.002758451527843504,-0.000874905732458852,-0.00020111961370968389,-0.0021669740402993636,-0.003958867420961843
leg,0.0014357207349833165,0.001813249294768,0.0005246248980137634,-0.0021478679911490035,0.00103715224933691
rate,-0.0006325219013594115,0.00019224609014260505,-0.0034041772382078046,0.0017169282075147085,-0.0010927044145955763
easily,-0.002011000763959422,-0.000619448575789716,0.00042951590562028254,-0.0035981426584856813,-0.0007787322729842667
finished,-0.0014340950675175194,-0.0005023499637920234,-0.002050590963241014,-0.003442920119625999,0.0010844715471688528
watched,-0.002746637254358607,-0.0013840525799940799,-0.0013088822888600786,0.002695628674632209,-0.00260703594350159
roast,-0.00019788086837401044,0.00680469963200628,-0.006283314907093125,0.0018006601097680065,0.0009664666037049745
ride,0.0014022922856179421,-0.004829005244908145,0.0012211757366046082,0.0020682803020412683,-0.0031440858101590297
hanging,-0.001187138988096254,0.0022137635934055687,-0.0015237070857051563,-0.003641923756174414,0.0007070077359523368
worse,0.0005092558053445451,0.002216239501492503,-0.005359615483367279,0.0029961591164131907,-0.003527484894898055
answer,0.0027057920988828215,-0.001221391385593829,-0.00024115330256319883,-0.0023065693557355435,0.0005602747452650779
bade,-0.004411891920758332,-0.0008039428358787424,0.0016235689010133452,-0.004581607638123501,0.0009595622165148751
reach,0.00036833594450817606,-8.331344393602799e-05,-0.0004475517404678775,0.0002425424972265531,0.00031084124326148476
courtyard,-0.0035655191402023906,-0.0020198686994791315,0.003013200020273673,-0.0005737918402706769,-0.0038370532622979494
pay,0.0023886899996339215,0.0019762005560615007,-0.0019268263870394302,0.0019056640314415066,0.0011839765809527176
nest,0.00016713108172261747,-0.0009704870043564204,0.0044881275355997735,0.0027107322334850477,0.00581011534721604
pair,-0.002313431025411652,0.003786751866527448,-0.003913110945529949,-0.0007631358060319818,-0.003239583994497466
grief,-0.001360903327038634,0.0007440918958703352,0.003300828186132003,-0.0036017881047341153,-0.0015245326751807653
following,0.0042517283580183205,-0.0035078910966996166,-0.00296268192906056,-0.0033754540929026608,0.00047738737384548085
comforted,-0.0027472884134504007,0.0020937474299247924,0.0026889932560793333,-0.0017063237385931238,0.005320673699487167
either,-0.0035888709649584327,-0.0014649230213577321,-0.002188365333005477,-0.0006505873339878967,0.001848929985806971
drop,-0.0006075085819832141,0.005186067084287541,0.0006432933324442484,0.001254928201038543,9.305069347356229e-05
screamed,0.0024722281055876826,0.004870653951124496,0.0032954016194774063,0.0009782537343926805,0.004440826997805139
merrily,-0.0007720748054470106,0.0018061591140180813,-0.003939232560742112,0.00013458110722916187,0.0054158607619121295
grown,0.0011486497172768077,0.0007434152533606212,0.0005026527564957404,-0.001883751778331595,-0.004129343444456611
nice,-0.0008471473365808022,0.005644559485112598,-0.0023412525661671915,0.002445657507748814,-0.003645484344004739
promise,-0.002259948116159071,-0.0018563386341305744,0.001882492718447207,-0.002904638520260712,0.00035025589472732044
shot,-0.002171363102221465,-0.00460552807094966,-0.0007121045745766217,0.002096907697672599,0.005906879047209204
allowed,-0.004553977626731118,-0.003344235028146978,0.002678532300098894,-0.0052057248316580915,-0.002832682386055004
forgotten,0.0007614025917665093,-0.0031279517017816804,0.00010868662442338309,0.0028724740088994414,0.000606045410867912
getting,0.009638585162042804,-0.0038400915854725193,-0.00349242902342358,0.004351012794436666,0.002001620232932415
hearing,-0.0016532521821287147,0.004095931466587225,-0.002261995938833012,0.0011005618913958518,-0.0016637179417734484
supper,0.0041782921196469825,-0.0008054807268084125,-0.0009154249732426919,-0.0009073344779879888,-0.0011334284814423035
managed,0.004727229837249524,0.0002734915094803661,-0.0025633188296772013,0.0010752582531153856,-0.005035456847468649
fifth,-0.0014650335525436243,0.0032256553380930206,-0.002611151413946479,-0.00010678601475986452,6.85432870160943e-06
visit,0.0013105010315158441,-0.0021222611031357884,-0.0007546875745656611,0.0016579291029269032,-0.0013353508726706024
stolen,-0.0010991104583598867,0.002582944654246892,-0.008176414572403078,-3.21847346448492e-05,-0.001163821057582591
goes,0.004266107069130781,0.0033902285298501185,-0.0008405809607660185,0.002259315681679331,-0.003998778196777268
screaming,-0.00045855010140468235,0.003492655891948426,-0.003674628042563583,-0.0040264785574434065,0.0006217822064394174
summoned,-0.000972006475857559,-0.00032713905062998377,0.007224772920818915,-0.0027469122566472276,0.001004665810780985
reason,-0.0007704716281825527,0.003188146495226372,-0.005578040591190298,-0.005147598260650619,0.0002912847824888996
seem,-0.0005961471078290011,0.001140637045716049,0.0009162481733664173,0.0032364708953765684,-0.0026483650981079486
five,0.002263425970011345,-0.001272617727612981,0.00040172625319751356,0.002678840849065118,0.00822560600279051
since,-0.0019387956158453741,0.003223920454087864,-0.0009098849554895873,-0.0019029573439026785,0.0019475106768106491
service,-0.0032315458868543896,-0.0010432158830330207,0.002916607200850768,-0.0028759082538924847,-0.0010142096868786523
burnt,-0.0014792376619487844,0.0040724885769588305,0.0016297653164188167,-0.0033224325032456194,0.0024098253489088445
enchanted,-0.004060051540127628,-0.004093320013044376,-0.0009027972276167663,0.005935837081743597,-0.00041900727348048267
instead,-0.00254268415154805,-0.0017469952885091487,0.0011226789613173794,0.0022517236863954476,-0.0038484409802091424
worked,-0.0007891159813333867,0.00041254636813791465,-0.008364971540117977,0.008292001561847322,-0.0015796063604165728
terrified,-0.0009646171825307783,0.0031989238081229993,0.0009089734091309455,-0.0018493037406800805,-0.0009762593612773783
bid,0.0022233889372753894,-0.0037696634216713393,-0.0012576617574379403,0.0011112709745069586,0.00011164788396184304
knees,-0.0018053490585769807,0.0016609784819013877,-0.0036208609542607607,-0.002131406616996239,0.0005599601391984555
kissed,-0.003652445880769343,-0.0025549102439544496,0.0019686588672581935,0.002903427078875826,0.0008837153096566133
game,-0.004336869557723383,-0.0027976345840075587,0.002995664522669023,-0.0038846420947272575,0.002397951868562363
